sample_id,sample_description,biosample_accession,sample_type,sample_type_category,sample_tumor_status,sample_anatomic_site,sample_age_at_collection,derived_from_specimen,acquisition_method_type,tumor_tissue_type,tissue_fixative,embedding_medium,imaging_assay_type,objective,nominal_magnification,lens_numerical_aperture,immersion,working_distance,pyramid,z-stack,t_series,physical_size_x,physical_size_y,physical_size_z,size_c,size_t,size_x,size_y,size_z,channel_metadata_filename,file_url_in_cds
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images88.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images89.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images9.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images90.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images91.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images92.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images93.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images94.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images95.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images96.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images97.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images98.tif.zstd
HTA5_1703_1204,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1703_slice1204/processed_images99.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images0.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images1.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images10.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images100.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images101.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images102.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images103.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images104.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images105.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images106.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images107.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images108.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images109.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images11.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images110.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images111.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images112.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images113.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images114.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images115.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images116.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images117.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images118.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images119.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images12.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images120.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images121.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images122.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images123.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images124.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images125.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images126.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images127.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images128.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images129.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images13.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images130.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images131.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images132.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images133.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images134.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images135.tif.zstd
HTA5_1733_1203,,,Tissue,,Unknown,Unknown,,,,Metastatic,Oct media,Unknown,MERFISH,,60,,,,False,yes,yes,0.109,0.109,0.109,1,24,2048,2048,7,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1733_slice1203/processed_images136.tif.zstd
